@RELATION genre_model
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
0.067904,0.014373,2.800844,0.162768,0.196570,0.580042,0.014283,0.101556,-27.047378,2.060916,0.749955,0.664830,0.375212,0.350128,0.112322,0.085925,0.008077,0.129161,0.069959,0.038797,-0.011092,0.010272,0.001180,0.097152,0.006620,0.019990,0.005248,0.073746,0.002211,0.004732,0.017757,0.042833,0.001208,0.040643,0.050027,0.015132,0.383354,0.059395,0.030735,0.531550,0.012419,0.101560,2.161505,0.803761,0.525135,0.361328,0.319926,0.272917,0.268833,0.238719,0.229253,0.219394,0.224176,0.185719,0.175790,0.010703,0.001725,0.066005,0.011240,0.017847,0.006195,0.064961,0.003413,0.008316,0.017091,0.040070,0.001726,0.017005,109.090909,0.104275,reggae
0.043714,0.018288,2.886391,0.154570,0.209177,0.317698,0.011343,0.050091,-26.069024,2.570476,0.732097,0.571945,0.355203,0.326252,0.271313,0.259264,0.020286,-0.014587,-0.059348,-0.063758,-0.088937,0.012479,0.001614,0.047262,0.005708,0.039636,0.003135,0.092514,0.000615,0.001324,0.016932,0.081239,0.001525,0.042956,0.024529,0.019342,0.299942,0.043502,0.026771,0.298520,0.007617,0.061132,1.465222,0.597139,0.381341,0.326308,0.289440,0.216924,0.212563,0.198399,0.202043,0.195591,0.191819,0.170647,0.167212,0.009631,0.002270,0.039999,0.006040,0.025836,0.002699,0.059032,0.000866,0.001710,0.015028,0.047199,0.002095,0.011782,150.000000,0.257396,reggae
0.070535,0.010074,2.690670,0.171558,0.212753,0.468198,0.014091,0.087797,-27.426904,2.546398,0.637887,0.575677,0.377896,0.434311,0.425836,0.079187,-0.090100,0.032483,0.098075,0.023961,0.051559,0.007610,0.000857,0.080151,0.005005,0.018051,0.005403,0.101516,0.001830,0.001380,0.018014,0.052699,0.001544,0.041021,0.057297,0.010889,0.404882,0.068692,0.036275,0.508174,0.009742,0.118612,1.867322,0.745736,0.518152,0.454508,0.290883,0.305154,0.296967,0.208644,0.250841,0.175581,0.200524,0.197437,0.156708,0.006166,0.001385,0.045741,0.006664,0.015785,0.004813,0.060781,0.003613,0.001905,0.018131,0.040385,0.002419,0.013859,300.000000,0.171678,reggae
0.058715,0.015370,2.692279,0.154620,0.201623,0.470940,0.013743,0.075022,-26.678405,2.151652,0.619554,0.824528,0.391432,0.370908,0.359260,0.181769,0.048730,0.019487,0.170238,0.025483,0.005433,0.013354,0.001033,0.075672,0.003918,0.029658,0.003829,0.106120,0.000782,0.001567,0.010407,0.049601,0.002913,0.043816,0.037736,0.018790,0.412657,0.052133,0.034277,0.428085,0.010326,0.079490,1.626090,0.676848,0.467536,0.496345,0.291370,0.304254,0.257553,0.240295,0.254630,0.272980,0.210582,0.186692,0.174604,0.011765,0.001808,0.058542,0.004849,0.022390,0.004311,0.067511,0.001272,0.002129,0.007767,0.044350,0.004714,0.015484,150.000000,0.157472,reggae
0.066012,0.007225,2.847314,0.150464,0.191111,0.529523,0.011331,0.081403,-27.384070,2.019466,0.458123,0.774587,0.284737,0.282260,0.110244,0.142582,-0.019071,0.028955,0.025700,0.030690,-0.028319,0.009395,0.001935,0.076713,0.007608,0.026578,0.005053,0.074129,0.001187,0.002218,0.016432,0.056236,0.002798,0.036523,0.035611,0.010037,0.335764,0.040178,0.029244,0.421351,0.007866,0.071654,1.457397,0.730938,0.547514,0.384397,0.275962,0.235434,0.237597,0.208078,0.203805,0.182144,0.184353,0.167019,0.164504,0.009335,0.002637,0.050453,0.007763,0.024642,0.005193,0.051142,0.001683,0.002737,0.012883,0.042262,0.003432,0.013146,150.000000,0.159435,reggae
0.059207,0.014151,2.810285,0.157430,0.206012,0.457101,0.012962,0.079246,-26.759893,2.542252,0.486895,0.699222,0.347785,0.181911,0.265127,0.146269,0.012703,0.094046,0.023348,-0.027807,-0.021114,0.008614,0.002807,0.061506,0.007366,0.026186,0.004501,0.077274,0.000823,0.002989,0.021014,0.064946,0.004658,0.037727,0.042386,0.014402,0.413300,0.053380,0.033001,0.405082,0.010409,0.076243,1.756120,0.796258,0.463535,0.363676,0.312846,0.297015,0.252962,0.206040,0.246112,0.187866,0.187960,0.176373,0.185584,0.008607,0.003900,0.047119,0.007760,0.023489,0.004445,0.056153,0.001226,0.003872,0.016659,0.045664,0.007764,0.013456,171.428571,0.130570,reggae
0.044655,0.013943,2.762488,0.134109,0.188185,0.304089,0.015525,0.054307,-26.619122,2.533565,0.375714,0.613834,0.529972,0.363333,0.166982,0.112902,-0.091001,0.085043,0.171511,-0.038454,-0.065879,0.018607,0.000569,0.078003,0.004113,0.022567,0.003601,0.079057,0.002053,0.004760,0.020386,0.061299,0.002755,0.041293,0.029796,0.018182,0.349201,0.052975,0.038970,0.326501,0.011060,0.065442,1.592261,0.661636,0.489310,0.390932,0.272741,0.268524,0.305782,0.293843,0.247167,0.214107,0.220001,0.205036,0.172086,0.020478,0.000737,0.053892,0.004882,0.018465,0.003553,0.060242,0.003491,0.007498,0.019405,0.050403,0.003889,0.014263,200.000000,0.154845,reggae
0.061392,0.010391,2.800701,0.163207,0.201708,0.501799,0.012230,0.088766,-26.808948,2.222400,0.310452,0.574496,0.371909,0.250128,0.124060,0.062395,0.010104,0.036913,0.002856,0.041970,-0.005753,0.015737,0.001476,0.054886,0.006157,0.019412,0.005484,0.082758,0.001406,0.002559,0.021397,0.063253,0.004095,0.035911,0.039150,0.014828,0.382223,0.056312,0.033882,0.452255,0.008741,0.098024,1.863538,0.673248,0.530453,0.441496,0.334125,0.293576,0.258675,0.226064,0.208315,0.184007,0.182396,0.201109,0.186878,0.018789,0.002003,0.048543,0.007659,0.017401,0.005566,0.057344,0.001922,0.003115,0.016895,0.044987,0.006487,0.014840,300.000000,0.099598,reggae
0.059348,0.012523,2.908828,0.172169,0.213039,0.489638,0.012036,0.087419,-27.322238,2.190743,0.536606,0.553230,0.242883,0.097116,0.280080,0.280880,0.202823,0.121899,0.018953,-0.094483,-0.025731,0.008067,0.008747,0.085926,0.003847,0.018320,0.003695,0.104442,0.000724,0.001134,0.006573,0.059212,0.001293,0.048339,0.043350,0.022507,0.313714,0.055739,0.029171,0.471175,0.010931,0.104113,1.555534,0.640585,0.431638,0.448993,0.370266,0.343698,0.313175,0.246715,0.264003,0.210551,0.224573,0.194262,0.181848,0.005606,0.011977,0.056995,0.004477,0.014357,0.004340,0.076789,0.001159,0.001197,0.006786,0.041652,0.001582,0.016898,85.714286,0.152747,reggae
0.063369,0.015884,2.737627,0.164292,0.204915,0.512818,0.013809,0.086883,-27.323170,1.981214,0.607865,0.705372,0.541816,0.398505,0.272993,0.314337,0.026466,0.044909,0.132171,0.062527,-0.010281,0.006571,0.001511,0.084606,0.003350,0.028676,0.003505,0.101860,0.001819,0.001348,0.014432,0.054994,0.001316,0.042696,0.042130,0.020572,0.420457,0.050641,0.028784,0.463730,0.009821,0.096034,2.374595,0.705285,0.550407,0.383974,0.320648,0.309404,0.269723,0.238130,0.231892,0.236352,0.184684,0.177950,0.193283,0.007444,0.002412,0.057894,0.004256,0.023668,0.003312,0.067020,0.003422,0.001847,0.011417,0.046377,0.001811,0.016796,150.000000,0.196078,reggae
0.065618,0.008345,3.063885,0.163584,0.200716,0.527499,0.012214,0.097319,-27.091389,2.080383,0.050360,0.445562,0.345762,0.317345,0.111744,0.109108,0.163358,0.118572,0.102584,-0.009801,-0.022086,0.018130,0.002569,0.088372,0.010612,0.012275,0.003585,0.028697,0.002341,0.005520,0.008379,0.074779,0.004595,0.044161,0.043794,0.008626,0.351308,0.049520,0.031186,0.432851,0.012110,0.090294,1.573308,0.702612,0.438234,0.368797,0.309118,0.327185,0.284008,0.271177,0.300797,0.280033,0.199494,0.218906,0.174725,0.025514,0.003701,0.067228,0.016964,0.010367,0.004184,0.032564,0.003436,0.007478,0.006908,0.063006,0.007537,0.017901,200.000000,0.093855,reggae
0.025987,0.021299,2.944530,0.139847,0.215905,0.182771,0.021180,0.038162,-27.603030,2.861911,0.441563,0.374482,0.373124,0.622474,0.340438,0.265512,0.130305,0.191362,0.098268,0.110169,0.054162,0.002918,0.003711,0.102091,0.001385,0.016637,0.002841,0.172782,0.000762,0.000711,0.005458,0.063509,0.000636,0.066141,0.023062,0.028033,0.291885,0.052334,0.029920,0.305645,0.018172,0.061528,2.189806,0.883425,0.613210,0.346708,0.243636,0.293908,0.228474,0.188683,0.205259,0.168386,0.208196,0.150845,0.125200,0.002732,0.005039,0.074591,0.001372,0.017114,0.002604,0.106962,0.001515,0.000933,0.005968,0.045024,0.000948,0.019663,150.000000,0.231463,reggae
0.101047,0.010304,3.072216,0.190116,0.186408,0.836775,0.008732,0.162885,-27.084265,1.701200,-0.067103,-0.212616,-0.343282,-0.144451,0.023841,-0.039940,-0.243794,0.020754,0.001398,-0.089335,-0.167686,0.011991,0.010873,0.014066,0.014337,0.017279,0.012080,0.029649,0.005866,0.005069,0.026896,0.036143,0.011848,0.025305,0.059759,0.007834,0.296264,0.057148,0.023426,0.496253,0.006367,0.116735,1.931500,0.762914,0.575043,0.492338,0.415883,0.358563,0.337302,0.287724,0.285000,0.216023,0.258255,0.228288,0.222158,0.011957,0.015701,0.014670,0.016500,0.017520,0.012327,0.031547,0.007862,0.005211,0.026422,0.027167,0.012385,0.010094,133.333333,0.098039,reggae
0.059128,0.016962,3.084769,0.176208,0.207573,0.478447,0.013735,0.096406,-25.888155,2.370026,0.800147,0.081585,0.457194,0.083939,0.132133,0.189126,0.074096,0.061652,0.025524,0.015077,-0.009613,0.005567,0.004175,0.047763,0.013183,0.024042,0.004900,0.126567,0.000872,0.003268,0.006118,0.062706,0.001110,0.050661,0.035866,0.008593,0.190688,0.056235,0.029168,0.378508,0.012340,0.099793,1.361444,0.626878,0.547863,0.383851,0.317299,0.284912,0.264269,0.287555,0.244113,0.230670,0.242324,0.246906,0.241927,0.007020,0.006801,0.034535,0.016037,0.021564,0.005817,0.098479,0.001569,0.004904,0.006326,0.060651,0.001359,0.022189,300.000000,0.119238,reggae
0.106661,0.014104,3.126554,0.221783,0.228541,1.094818,0.008369,0.192815,-25.446670,0.989173,0.373027,0.830437,-0.080176,0.272994,0.005622,-0.004638,-0.019168,0.123667,-0.030646,0.011810,-0.057259,0.013747,0.002325,0.040183,0.004749,0.010045,0.008166,0.123349,0.003181,0.002672,0.007902,0.037484,0.003172,0.042580,0.057630,0.015479,0.184224,0.065253,0.043640,0.557538,0.006709,0.154750,1.456944,0.654082,0.482721,0.381319,0.297806,0.288423,0.304598,0.260890,0.298405,0.251077,0.240883,0.234545,0.221187,0.015233,0.003285,0.036650,0.007056,0.010579,0.009738,0.111096,0.004512,0.003752,0.008148,0.034031,0.004448,0.027685,120.000000,0.150052,reggae
0.076097,0.021978,3.144253,0.144705,0.167955,0.750224,0.007567,0.131311,-24.117010,1.666677,0.390578,0.201920,-0.024542,-0.048843,-0.134978,0.445934,0.069243,0.306507,0.095345,0.112261,-0.013283,0.007255,0.004668,0.025979,0.011712,0.027944,0.004776,0.047756,0.002625,0.003894,0.008803,0.077363,0.015994,0.033002,0.034457,0.014592,0.166270,0.027808,0.022305,0.396190,0.004098,0.071104,1.277449,0.613158,0.382923,0.317331,0.236284,0.250087,0.268476,0.239694,0.252998,0.246442,0.243100,0.197724,0.168021,0.006984,0.005030,0.020895,0.010889,0.025877,0.003466,0.043609,0.003989,0.003873,0.006924,0.048523,0.012974,0.013397,150.000000,0.115087,reggae
0.087536,0.029480,2.927907,0.218200,0.253592,0.661612,0.008674,0.137065,-24.452809,2.238287,0.459253,0.383577,0.297841,0.209080,0.130824,0.108503,0.044348,0.052827,0.005839,-0.070969,-0.064063,0.016332,0.002737,0.059297,0.006981,0.021912,0.005897,0.075558,0.001209,0.002641,0.019762,0.056594,0.005585,0.035032,0.052767,0.023337,0.310351,0.074861,0.037053,0.526435,0.005750,0.160323,1.276830,0.599061,0.464154,0.393073,0.346202,0.292125,0.297296,0.242657,0.262221,0.198093,0.192592,0.228094,0.193597,0.016662,0.003939,0.046862,0.006427,0.019352,0.007169,0.052798,0.001692,0.003018,0.015870,0.037926,0.008064,0.012936,171.428571,0.163114,reggae
0.224269,0.015085,3.093304,0.377293,0.283036,1.824792,0.004875,0.490992,-25.705784,1.446906,0.824811,0.127539,0.187410,0.193976,0.130045,0.217022,0.132341,0.140704,-0.023354,-0.014706,-0.048983,0.006464,0.004979,0.024737,0.004233,0.016144,0.005393,0.071434,0.001083,0.002938,0.010467,0.047815,0.003855,0.029834,0.093141,0.012748,0.240729,0.078406,0.029668,0.721792,0.004207,0.232493,1.650850,0.719891,0.590649,0.407600,0.380678,0.338809,0.291526,0.278203,0.234456,0.261085,0.230021,0.222134,0.222978,0.006933,0.007597,0.021591,0.005013,0.014503,0.006001,0.062807,0.001060,0.003382,0.010050,0.041360,0.005161,0.017371,171.428571,0.156615,reggae
0.081105,0.040815,3.174591,0.207956,0.236254,0.608315,0.010400,0.116359,-24.147270,2.402683,0.629719,0.210552,-0.014309,0.245315,-0.012040,-0.121962,-0.076972,0.111673,0.169893,0.191455,0.117035,0.015320,0.002404,0.029695,0.012167,0.059211,0.022652,0.047595,0.005920,0.011089,0.011026,0.024616,0.002752,0.034161,0.053251,0.024947,0.122807,0.068758,0.037346,0.485757,0.008563,0.128799,1.114385,0.599119,0.525189,0.374294,0.333246,0.315268,0.267895,0.309503,0.262165,0.268015,0.278726,0.248188,0.240667,0.020698,0.004162,0.027806,0.015131,0.050595,0.032010,0.034329,0.010007,0.013707,0.012887,0.025089,0.004469,0.013492,171.428571,0.141271,reggae
0.115172,0.021795,3.118746,0.221093,0.210587,1.050299,0.009027,0.204966,-24.794841,1.550213,0.695818,-0.194220,-0.040497,-0.043499,-0.047984,-0.021066,-0.027826,-0.072432,-0.194331,0.120255,0.008397,0.019390,0.003213,0.033568,0.009758,0.018706,0.014355,0.042123,0.001783,0.005436,0.010220,0.038721,0.007444,0.029391,0.064252,0.016176,0.207843,0.058329,0.023442,0.580454,0.005572,0.132132,1.402676,0.771120,0.691494,0.428252,0.405076,0.355384,0.305567,0.320963,0.283328,0.303692,0.269939,0.259436,0.267727,0.022086,0.004953,0.041269,0.015170,0.024850,0.019005,0.052587,0.002793,0.008705,0.011287,0.036613,0.011556,0.018149,150.000000,0.154390,reggae
0.111345,0.022963,3.115959,0.237972,0.232520,1.002497,0.007580,0.202494,-24.781569,1.791072,0.726962,0.216627,-0.000714,0.303422,0.180471,0.236221,0.094089,0.051655,-0.073987,0.088945,0.038134,0.012901,0.001637,0.081685,0.008280,0.026568,0.007799,0.067712,0.001246,0.001879,0.008264,0.025802,0.007387,0.036240,0.070621,0.014318,0.170792,0.069555,0.024108,0.615545,0.005107,0.164300,1.366505,0.684408,0.530280,0.514579,0.362281,0.339150,0.285636,0.268202,0.298058,0.252523,0.298104,0.269533,0.296181,0.014969,0.002676,0.060317,0.011824,0.031397,0.011174,0.049934,0.002212,0.002515,0.008781,0.026984,0.009693,0.015431,171.428571,0.133398,reggae
0.080802,0.039476,3.101104,0.208631,0.254147,0.511580,0.007289,0.096830,-23.720764,2.606264,0.499119,0.139380,0.304857,0.034618,-0.019284,-0.048849,-0.053585,-0.000161,-0.105951,0.036308,-0.083739,0.025811,0.001615,0.027427,0.016281,0.035906,0.015485,0.048294,0.004079,0.010362,0.023777,0.032171,0.003862,0.027143,0.043860,0.026235,0.182337,0.054644,0.035404,0.331117,0.004861,0.089267,1.619451,0.511671,0.470650,0.380584,0.293778,0.303574,0.259365,0.259014,0.229280,0.227239,0.239218,0.220088,0.199936,0.020306,0.002078,0.025020,0.019258,0.030483,0.020896,0.032506,0.005481,0.011681,0.023369,0.027271,0.004073,0.009449,200.000000,0.113071,reggae
0.127299,0.023458,3.065040,0.262683,0.243078,1.198137,0.009327,0.266168,-24.821338,1.337128,0.253872,0.167563,0.072975,0.215141,0.152749,0.123719,-0.073142,-0.038140,0.030644,0.017945,0.106260,0.005369,0.002306,0.052670,0.013708,0.014295,0.006003,0.105873,0.002765,0.004382,0.008572,0.038589,0.002569,0.042557,0.102276,0.021229,0.227904,0.116098,0.044711,0.917600,0.007755,0.268179,1.206730,0.700341,0.510996,0.454405,0.350519,0.299412,0.308136,0.274314,0.279163,0.241528,0.283018,0.259037,0.207294,0.005842,0.002772,0.063587,0.018132,0.012827,0.007620,0.095940,0.004144,0.005116,0.008606,0.046899,0.003593,0.026353,200.000000,0.230699,reggae
0.278774,0.028516,2.815282,0.383449,0.259836,1.652745,0.016950,0.446071,-26.963323,0.979485,0.733355,0.563693,0.454401,0.143879,0.338836,0.154165,0.026904,0.206055,-0.042976,0.158631,-0.043022,0.004811,0.002662,0.048071,0.002120,0.006687,0.003641,0.112352,0.000948,0.001298,0.006435,0.020145,0.000667,0.036381,0.181741,0.027200,0.525824,0.140828,0.038190,1.128577,0.023127,0.341159,2.526684,1.210866,0.491439,0.390065,0.323199,0.246701,0.260172,0.231511,0.216507,0.211884,0.188824,0.243064,0.161258,0.009197,0.003449,0.058681,0.003946,0.010359,0.004465,0.138302,0.001194,0.001667,0.013144,0.030425,0.000829,0.039486,133.333333,0.202166,reggae
0.134485,0.048857,3.009552,0.291247,0.292223,0.891099,0.009437,0.254378,-24.335687,2.102878,0.405883,0.245267,0.280509,0.145489,0.226507,0.195944,-0.042356,0.084895,0.135121,0.136564,0.048126,0.005989,0.002041,0.099331,0.004666,0.013543,0.009220,0.069622,0.001505,0.004983,0.013035,0.049633,0.002503,0.039960,0.099099,0.044196,0.257040,0.103242,0.041256,0.662819,0.007455,0.277196,1.557063,0.580839,0.699356,0.409709,0.358188,0.282550,0.291034,0.271044,0.260362,0.266706,0.263154,0.230732,0.197830,0.007977,0.002946,0.083065,0.006001,0.014243,0.009304,0.064875,0.002827,0.007319,0.013150,0.039837,0.004102,0.022574,200.000000,0.119961,reggae
0.089814,0.019418,2.946874,0.191380,0.222181,0.710854,0.017283,0.164906,-26.472651,2.038479,0.380529,0.375922,0.110084,0.232544,0.164623,0.203125,0.134479,0.207667,0.043714,0.050695,-0.048910,0.007119,0.006020,0.056306,0.007252,0.015133,0.004410,0.105398,0.001570,0.003949,0.009979,0.067324,0.003298,0.045523,0.084761,0.026684,0.343332,0.090646,0.048880,0.676818,0.017072,0.209048,2.010310,0.671517,0.435314,0.380599,0.314261,0.299459,0.232832,0.207390,0.210794,0.210332,0.186438,0.183907,0.174151,0.007776,0.009006,0.046254,0.010008,0.019060,0.004358,0.087845,0.002457,0.005141,0.010921,0.064097,0.004623,0.025729,150.000000,0.128125,reggae
0.107280,0.015234,3.051572,0.232362,0.249620,0.854512,0.009758,0.183171,-26.146629,1.688088,0.316136,0.748620,-0.064200,0.375949,-0.061903,0.065399,-0.051468,0.111707,0.008053,0.113526,0.094255,0.007335,0.002649,0.051024,0.006260,0.015572,0.011426,0.078994,0.003152,0.003448,0.011485,0.075887,0.001573,0.042834,0.083085,0.012719,0.290303,0.101619,0.054097,0.657964,0.008337,0.210102,1.630982,0.754430,0.613831,0.473297,0.365677,0.304210,0.319087,0.330990,0.264292,0.301341,0.239637,0.273040,0.247160,0.010877,0.004393,0.033871,0.009047,0.013437,0.015253,0.063882,0.005936,0.004617,0.013944,0.067000,0.002556,0.020283,150.000000,0.122917,reggae
0.082474,0.020088,3.141435,0.225796,0.258379,0.662903,0.011633,0.148345,-24.714586,2.391959,0.262177,0.313825,0.029461,0.198604,0.216997,0.195525,0.057679,-0.011649,0.014178,0.062255,0.096803,0.010583,0.002340,0.047029,0.010897,0.026093,0.006124,0.137305,0.001219,0.003576,0.012385,0.037436,0.004150,0.044414,0.054430,0.011052,0.189670,0.078414,0.038677,0.442407,0.011650,0.144303,1.197788,0.607536,0.421208,0.326003,0.270801,0.280450,0.264100,0.229676,0.226570,0.221041,0.210010,0.229830,0.200194,0.012954,0.003570,0.029962,0.012260,0.022034,0.006470,0.104068,0.001440,0.004801,0.013006,0.037106,0.004872,0.024154,133.333333,0.265107,reggae
0.084856,0.017720,3.103312,0.200789,0.226512,0.768060,0.011020,0.150181,-25.329825,1.826506,0.049255,0.477176,0.083085,0.201480,-0.002269,0.040718,-0.058006,0.094964,0.121793,0.104418,-0.036078,0.008079,0.002684,0.030717,0.007467,0.019308,0.005435,0.092738,0.004742,0.006281,0.016401,0.060015,0.003898,0.039938,0.056464,0.012212,0.222580,0.075405,0.046133,0.545554,0.007914,0.148904,1.694140,0.753606,0.608592,0.407438,0.364045,0.373203,0.317714,0.321794,0.317820,0.279217,0.258934,0.263359,0.230897,0.010659,0.003848,0.031652,0.010018,0.017762,0.006431,0.068248,0.011253,0.009746,0.016218,0.051539,0.005524,0.019175,150.000000,0.103343,reggae
0.081407,0.025436,3.073017,0.201781,0.237851,0.665531,0.010783,0.133796,-25.092730,2.234894,0.169725,0.357241,0.074163,0.299447,0.093236,0.058286,0.138379,0.045526,0.035109,0.081611,-0.008999,0.010508,0.003903,0.053119,0.006611,0.019799,0.013265,0.074921,0.001549,0.003355,0.013277,0.051332,0.003000,0.036660,0.054728,0.018543,0.222895,0.076242,0.046966,0.495833,0.007528,0.142151,1.624462,0.680437,0.586023,0.425143,0.367064,0.338359,0.330120,0.271375,0.294846,0.290862,0.282459,0.258138,0.220463,0.011905,0.004957,0.047671,0.008073,0.021083,0.015527,0.055315,0.003040,0.004647,0.014286,0.041926,0.004204,0.016875,200.000000,0.142560,reggae
0.112370,0.024637,3.056900,0.236094,0.253322,0.884798,0.012510,0.193086,-24.961649,1.892693,0.166559,0.474799,-0.128956,0.190789,-0.069352,-0.049288,-0.055775,0.109662,0.036568,0.124440,-0.014106,0.009649,0.004402,0.037734,0.010323,0.015090,0.014768,0.069037,0.002271,0.005251,0.016222,0.050494,0.002624,0.035025,0.077725,0.019691,0.273571,0.088689,0.046092,0.538315,0.010803,0.182368,1.996043,0.738062,0.560785,0.475389,0.441986,0.368967,0.350224,0.345137,0.328744,0.297871,0.315937,0.263527,0.215259,0.012192,0.007311,0.037381,0.014563,0.013433,0.018534,0.064883,0.004115,0.007352,0.019236,0.048528,0.003264,0.020042,120.000000,0.147935,reggae
0.117705,0.019406,3.155034,0.238176,0.244467,1.061583,0.006850,0.207373,-24.223028,1.599491,-0.083345,0.301490,-0.018513,0.068162,0.045098,-0.061349,-0.115823,-0.098806,0.045273,0.053475,-0.020346,0.011318,0.004804,0.029684,0.014089,0.017696,0.013549,0.066060,0.003300,0.006663,0.013158,0.030514,0.002841,0.029134,0.062552,0.012515,0.162622,0.072684,0.035555,0.556453,0.004593,0.175474,1.360755,0.534184,0.523072,0.450796,0.461765,0.390802,0.328042,0.285200,0.287039,0.288343,0.271876,0.246175,0.240241,0.013874,0.006195,0.027927,0.015815,0.018044,0.016331,0.065414,0.005272,0.008297,0.012406,0.031018,0.003952,0.017338,150.000000,0.173307,reggae
0.121467,0.019522,3.183157,0.219842,0.211508,1.110644,0.006125,0.217378,-25.524355,1.700766,0.309797,0.271076,-0.241704,0.256379,-0.092279,0.150723,-0.078110,-0.134660,-0.185224,-0.117572,-0.065230,0.029188,0.010837,0.026007,0.018569,0.018141,0.010413,0.026640,0.002883,0.004415,0.016033,0.013804,0.010179,0.024241,0.062662,0.018188,0.147567,0.057291,0.024765,0.473671,0.004605,0.128941,1.485078,0.494282,0.631503,0.382365,0.314680,0.322852,0.292282,0.271945,0.263897,0.238682,0.264125,0.266036,0.239925,0.025864,0.014261,0.022107,0.020277,0.017705,0.012808,0.020765,0.004031,0.006807,0.016106,0.012603,0.012193,0.010197,109.090909,0.087760,reggae
0.133802,0.048554,3.097179,0.273788,0.261807,1.106466,0.007916,0.254185,-23.436512,1.662395,0.539723,0.015741,0.119578,0.199647,0.161382,0.033621,0.001659,0.031445,0.129385,0.140169,0.032735,0.009787,0.002088,0.054320,0.005684,0.018810,0.012949,0.060429,0.001854,0.006176,0.016129,0.031923,0.004404,0.031850,0.077657,0.029657,0.231931,0.093350,0.048808,0.548659,0.004740,0.212073,1.252722,0.544143,0.578187,0.418095,0.381189,0.361811,0.348261,0.338150,0.309898,0.310256,0.304206,0.268338,0.309383,0.010478,0.002788,0.042980,0.007233,0.021201,0.017170,0.058226,0.003545,0.008780,0.024523,0.028467,0.006324,0.015894,171.428571,0.152686,reggae
0.066091,0.018594,3.026141,0.197956,0.241626,0.572173,0.012774,0.114982,-26.454729,1.920999,0.693094,0.514657,0.341281,0.284564,0.187448,0.210895,0.061543,0.156772,0.069296,0.109663,0.077095,0.005059,0.001404,0.122353,0.005403,0.016025,0.004292,0.119301,0.000657,0.001414,0.009308,0.045058,0.000931,0.058476,0.062864,0.023353,0.267920,0.083209,0.045988,0.610864,0.012130,0.169474,1.639812,0.632472,0.459509,0.342221,0.316674,0.281590,0.261019,0.258267,0.220499,0.241760,0.227081,0.219935,0.205277,0.007108,0.002108,0.069871,0.007648,0.011728,0.004807,0.093552,0.000938,0.002254,0.011681,0.033401,0.001497,0.023816,300.000000,0.106383,reggae
